날짜,순위,종목명,현재가,거래대금,시가총액,비율(%),등락률
2026-09-02,15,JW신약,3100.0,171733635700.0,1737.0,98.8679537708693,3.68
2026-09-02,16,SK이노베이션,131500.0,152565511000.0,222304.0,0.6862922439542248,-2.81
2026-09-02,17,LG에너지솔루션,347500.0,147215942500.0,813150.0,0.181044017094017,-5.31
2026-09-02,18,두산에너빌리티,76600.0,143847523000.0,490670.0,0.2931655145005808,-5.9
2026-09-02,19,삼화콘덴서,111500.0,137028259500.0,11590.0,11.822973209663502,-0.89
2026-09-02,20,두산퓨얼셀,38700.0,131989794300.0,25346.0,5.207519699360845,-12.74
2026-09-02,21,하나금융지주,134900.0,125919437200.0,370122.0,0.3402106256855847,-1.82
2026-09-02,22,HD현대일렉트릭,711000.0,124215255000.0,256295.0,0.484657347977916,-7.54
2026-09-02,23,삼성물산,373000.0,121837093000.0,604885.0,0.2014219116030319,-4.48
2026-09-02,24,기아,124400.0,120024478800.0,485674.0,0.2471297182883992,-5.18
2026-09-02,25,NAVER,209000.0,111322387000.0,317840.0,0.3502466240875913,-2.79
2026-09-02,26,LG전자,200500.0,109457361000.0,326584.0,0.3351583696690591,-2.91
2026-09-02,27,흥구석유,11570.0,105066163410.0,1736.0,60.521983531106,13.32
2026-09-02,28,HD현대중공업,422000.0,101461038000.0,442936.0,0.2290647813679628,-6.84
2026-09-02,29,효성중공업,2765000.0,100245075000.0,257824.0,0.3888120384448306,-5.18
2026-09-02,30,SK텔레콤,91400.0,95833722600.0,196318.0,0.4881555568007009,-3.38
2026-09-03,1,SK하이닉스,1596000.0,4195148244000.0,11658658.0,0.3598311438589244,-1.05
2026-09-03,2,삼성전자,250000.0,3430776250000.0,14615697.0,0.2347323052742541,-0.2
2026-09-03,3,삼성전기,1348000.0,796246076000.0,1006871.0,0.7908124039723062,-3.71
2026-09-03,4,알테오젠,283000.0,352456407000.0,197124.0,1.7879933798015464,-5.19
2026-09-03,5,삼성전자우,184100.0,346601940300.0,1477165.0,0.23463996256342387,-0.75
2026-09-03,6,SK스퀘어,981000.0,343510884000.0,1294174.0,0.2654286703333555,-0.1
2026-09-03,7,KB금융,177900.0,271110882900.0,630989.0,0.4296602363908087,5.2
2026-09-03,8,두산에너빌리티,79200.0,254330128800.0,507324.0,0.5013169666721858,3.39
2026-09-03,9,JW신약,3430.0,253543319050.0,1922.0,131.9163990894901,10.65
2026-09-03,10,삼성SDI,539000.0,235493412000.0,434356.0,0.5421668216854377,0.19
2026-09-03,11,현대차,383500.0,178669198500.0,785246.0,0.22753277125894308,1.46
2026-09-03,12,신한지주,114500.0,170573398000.0,537521.0,0.31733345859975703,3.62
2026-09-03,13,LG에너지솔루션,365500.0,156059728000.0,855270.0,0.18246837606837607,5.18
2026-09-03,14,삼성중공업,21650.0,154338953000.0,190520.0,0.8100931818181818,8.58
2026-09-03,15,에이피알,406000.0,153903232000.0,151999.0,1.0125279245258194,-3.1
2026-09-03,16,HD현대중공업,435000.0,150848865000.0,456581.0,0.33038795963914397,3.08
2026-09-03,17,현대모비스,423500.0,150151501500.0,380390.0,0.39473041220852284,1.93
2026-09-03,18,우리금융지주,34650.0,144768531600.0,255297.0,0.5670592744920622,0.43
2026-09-03,19,한화생명,6110.0,136452473170.0,53067.0,2.5713244232762356,5.89
2026-09-03,20,SK이노베이션,130800.0,132257373600.0,221121.0,0.5981221756413909,-0.53
2026-09-03,21,하나금융지주,139500.0,131832103500.0,382743.0,0.3444402732381781,3.41
2026-09-03,22,원익,8580.0,125760157380.0,1561.0,80.56384201153108,18.84
2026-09-03,23,대우건설,16750.0,124824333250.0,68827.0,1.8135954385633546,2.89
2026-09-03,24,주성엔지니어링,168000.0,120092784000.0,78088.0,1.5379159922139125,-3.28
2026-09-03,25,삼성화재,702000.0,118601496000.0,313425.0,0.37840470926058867,6.85
2026-09-03,26,삼성물산,372000.0,114886992000.0,603263.0,0.19044262949990304,-0.27
2026-09-03,27,SK텔레콤,89000.0,113699725000.0,191163.0,0.5947789321155245,-2.63
2026-09-03,28,녹십자웰빙,10750.0,112578966500.0,1931.0,58.30086302433972,16.47
2026-09-03,29,현대건설,119500.0,111036054000.0,133070.0,0.8344183813030737,6.13
2026-09-03,30,POSCO홀딩스,342000.0,110599722000.0,271006.0,0.4081080197486402,3.64
